product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,sku_rows,category_count,categories
Himalaya Gentle Baby Shampoo,320.0,265.0,17,6,400,False,2,2,"Paan Corner, Personal Care"
Himalaya Men Pimple Clear Neem Face Wash,180.0,163.0,9,2,100,False,2,2,"Paan Corner, Personal Care"
Himalaya Moisturising Aloe Vera Facial Wipes,100.0,90.0,10,6,25,False,2,2,"Paan Corner, Personal Care"
Himalaya Prickly Heat Baby Powder,90.0,81.0,10,6,100,False,2,2,"Paan Corner, Personal Care"
Himalaya Purifying Neem Face Wash,170.0,153.0,10,6,150,False,2,2,"Paan Corner, Personal Care"
Himalaya Purifying Neem Face Wash Tube,270.0,229.0,15,6,300,False,2,2,"Paan Corner, Personal Care"
ITC Master Chef Butter Chicken,75.0,52.0,30,6,80,False,2,2,"Cooking Essentials, Munchies"
ITC Master Chef Hyderabadi Biryani,75.0,52.0,30,5,80,False,2,2,"Cooking Essentials, Munchies"
ITC Master Chef Vegetable Biryani Cooking Paste,75.0,52.0,30,5,80,False,2,2,"Cooking Essentials, Munchies"
India Gate Basmati Rice,210.0,210.0,0,0,1000,True,2,2,"Cooking Essentials, Munchies"
Indulekha Bhringa Hair Oil,432.0,367.0,15,6,100,False,2,2,"Paan Corner, Personal Care"
Jivana Jaggery,100.0,100.0,0,2,950,False,2,2,"Cooking Essentials, Munchies"
Johnson's Baby Cream,150.0,150.0,0,6,100,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Lotion,100.0,100.0,0,4,100,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby No More Tears Baby Shampoo,98.0,98.0,0,5,100,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Oil,115.0,115.0,0,4,100,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Oil,200.0,200.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Powder,143.0,143.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Powder,235.0,235.0,0,6,400,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Shampoo,180.0,180.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Skincare Wipes,79.0,74.0,6,6,1160,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Skincare Wipes,245.0,221.0,9,6,72,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Soap,70.0,70.0,0,6,100,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Soap,105.0,105.0,0,6,150,False,2,2,"Paan Corner, Personal Care"
Johnson's Baby Top To Toe Bath Body Wash,165.0,165.0,0,4,210,False,2,2,"Paan Corner, Personal Care"
Keya Italian Pizza Oregano,109.0,97.0,11,0,80,True,2,2,"Cooking Essentials, Munchies"
Keya Italian Seasoning,109.0,98.0,10,6,35,False,2,2,"Cooking Essentials, Munchies"
Keya Oregano,109.0,98.0,10,5,9,False,2,2,"Cooking Essentials, Munchies"
Keya Piri Piri | Exotic Spices Mix,109.0,87.0,20,6,80,False,2,2,"Cooking Essentials, Munchies"
Keya Pizza Seasoning,109.0,90.0,17,6,45,False,2,2,"Cooking Essentials, Munchies"
Keya Wonder Red Hot Chilli Flakes,89.0,80.0,10,2,40,False,2,2,"Cooking Essentials, Munchies"
Kitchens Of India Mutter Paneer,130.0,124.0,4,6,285,False,2,2,"Cooking Essentials, Munchies"
L'Oreal 6 Oil Nourish Conditioner,135.0,135.0,0,1,192,False,2,2,"Paan Corner, Personal Care"
L'Oreal Anti Hair Fall Conditioner,199.0,199.0,0,6,192,False,2,2,"Paan Corner, Personal Care"
L'Oreal Casting Creme Ebony Black Hair Color,550.0,550.0,0,6,159,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550.0,550.0,0,4,159,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550.0,550.0,0,4,160,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Color Protect Conditioner,199.0,199.0,0,3,192,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Color Protect Shampoo,282.0,282.0,0,3,360,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Dream Lengths Conditioner,199.0,199.0,0,1,193,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Dream Lengths Conditioner,209.0,209.0,0,3,193,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Dream Lengths Shampoo,149.0,149.0,0,6,192,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,620.0,0,1,172,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",620.0,620.0,0,6,172,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550.0,550.0,0,3,159,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,620.0,0,1,172,False,2,2,"Paan Corner, Personal Care"
"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",620.0,620.0,0,6,172,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550.0,550.0,0,3,88,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Total Repair 5 Conditioner,199.0,199.0,0,6,192,False,2,2,"Paan Corner, Personal Care"
L'Oreal Paris Total Repair 5 Shampoo,265.0,265.0,0,2,396,False,2,2,"Paan Corner, Personal Care"
Lakme Sun Expert,225.0,225.0,0,6,60,False,2,2,"Paan Corner, Personal Care"
Laughing Cow Cheese 8 Portion 120Gm Imported,110.0,110.0,0,6,120,False,2,2,"Beverages, Dairy, Bread & Batter"
Lifebuoy Germ Protection Care Soap Bar,30.0,29.0,3,3,100,False,2,2,"Paan Corner, Personal Care"
Listerine Fresh Burst Mouthwash,140.0,126.0,10,4,250,False,2,2,"Paan Corner, Personal Care"
Listerine Fresh Burst Mouthwash,285.0,263.0,7,6,500,False,2,2,"Paan Corner, Personal Care"
Listerine Original Mouthwash,55.0,50.0,9,6,80,False,2,2,"Paan Corner, Personal Care"
Listerine Original Mouthwash,150.0,135.0,10,6,250,False,2,2,"Paan Corner, Personal Care"
Livon Anti-Frizz Serum,250.0,225.0,10,3,100,False,2,2,"Paan Corner, Personal Care"
Lux International Creamy White Soap Bar,35.0,34.0,2,6,75,False,2,2,"Paan Corner, Personal Care"
Lux International Creamy White Soap Bar,70.0,63.0,10,6,125,False,2,2,"Paan Corner, Personal Care"
MTR Idli/Dosa/Chilly Chutney Powder,115.0,115.0,0,3,200,False,2,2,"Cooking Essentials, Munchies"
MTR Instant Gulab Jamun Mix,195.0,176.0,9,6,500,False,2,2,"Cooking Essentials, Munchies"
MTR Masala - Sambar Powder,115.0,115.0,0,4,200,False,2,2,"Cooking Essentials, Munchies"
MTR Uttapam Mix,165.0,156.0,5,6,500,False,2,2,"Cooking Essentials, Munchies"
MTR Vada Breakfast,200.0,200.0,0,1,500,False,2,2,"Cooking Essentials, Munchies"
Madhur Pure And Hygienic Sugar,295.0,266.0,9,0,5000,True,2,2,"Cooking Essentials, Munchies"
Madhur Sugar,60.0,56.0,6,0,1000,True,2,2,"Cooking Essentials, Munchies"
Maggi Coconut Milkpowder,100.0,100.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Maggi Magic Cubes Extra Chicken,40.0,39.0,2,6,48,False,2,2,"Cooking Essentials, Munchies"
Maggi Magic Cubes Extra Chicken,199.0,179.0,10,6,240,False,2,2,"Cooking Essentials, Munchies"
Maggi Magic Cubes Extra Chicken,199.0,199.0,0,2,240,False,2,2,"Cooking Essentials, Munchies"
Maggi Masala Ae Magic,58.0,54.0,6,0,72,True,2,2,"Cooking Essentials, Munchies"
Mamaearth 100% Natural Berry Blast Kids Toothpaste,149.0,134.0,10,4,50,False,2,2,"Paan Corner, Personal Care"
Mamaearth Daily Moisturizing Lotion For Babies,199.0,199.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Mamaearth Deeply Nourishing wash for Babies,199.0,199.0,0,4,200,False,2,2,"Paan Corner, Personal Care"
Mamaearth Moisturizing Baby Bath Soap,249.0,249.0,0,4,150,False,2,2,"Paan Corner, Personal Care"
Mamaearth Onion Hair Oil,399.0,359.0,10,6,150,False,2,2,"Paan Corner, Personal Care"
Mamaearth Skin Correct Face Serum,599.0,509.0,15,1,30,False,2,2,"Paan Corner, Personal Care"
Mamaearth Ubtan Body Lotion,399.0,339.0,15,4,400,False,2,2,"Paan Corner, Personal Care"
Mamaearth Ubtan Face Scrub Turmeric & Walnut,349.0,314.0,10,1,100,False,2,2,"Paan Corner, Personal Care"
Mamaearth Vitamin C Face Toner,399.0,399.0,0,1,200,False,2,2,"Paan Corner, Personal Care"
"MamyPoko Pants Extra Absorb Diapers, New Born",299.0,279.0,6,5,28,False,2,2,"Paan Corner, Personal Care"
"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399.0,369.0,7,0,26,True,2,2,"Paan Corner, Personal Care"
Maybelline New York Colossal Kajal Black,149.0,149.0,0,2,0,False,2,2,"Paan Corner, Personal Care"
Maybelline New York Colossal Kajal Super Black,300.0,275.0,8,3,0,False,2,2,"Paan Corner, Personal Care"
Mother Dairy Classic Curd,30.0,29.0,3,6,400,False,2,2,"Beverages, Dairy, Bread & Batter"
Mother Dairy Toned Milk Pouch,25.0,25.0,0,4,500,False,2,2,"Beverages, Dairy, Bread & Batter"
Mother Dairy Ultra Full Cream Milk,31.0,31.0,0,4,500,False,2,2,"Beverages, Dairy, Bread & Batter"
Mother's Recipe Paste Ginger & Garlic,76.0,68.0,10,4,300,False,2,2,"Cooking Essentials, Munchies"
Mothers Recipe Papad Chana Masala,79.0,71.0,10,6,200,False,2,2,"Cooking Essentials, Munchies"
Nestle A+ Nourish Dahi,35.0,34.0,2,6,200,False,2,2,"Beverages, Dairy, Bread & Batter"
Nestle A+ Nourish Dahi,70.0,68.0,2,6,400,False,2,2,"Beverages, Dairy, Bread & Batter"
Nestle A+ Slim Dahi - Low Fat,78.0,75.0,3,0,400,True,2,2,"Beverages, Dairy, Bread & Batter"
Nestle A+ Slim Milk,89.0,89.0,0,0,1000,True,2,2,"Beverages, Dairy, Bread & Batter"
Nestle Milkmaid,132.0,128.0,3,6,400,False,2,2,"Cooking Essentials, Munchies"
Neutrogena Deep Clean Facial Cleanser,130.0,130.0,0,4,50,False,2,2,"Paan Corner, Personal Care"
Neutrogena Deep Clean Foaming Cleanser,130.0,115.0,11,2,50,False,2,2,"Paan Corner, Personal Care"
Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,250.0,225.0,10,3,30,False,2,2,"Paan Corner, Personal Care"
Nivea Body Lotion Aloe Hydration For Normal Skin,275.0,247.0,10,6,200,False,2,2,"Paan Corner, Personal Care"
Nivea Body Milk Lotion for Very Dry Skin,399.0,319.0,20,6,400,False,2,2,"Paan Corner, Personal Care"
Nivea Body Shea Smooth with Shea Butter for Dry Skin,425.0,340.0,20,5,400,False,2,2,"Paan Corner, Personal Care"
Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,299.0,247.0,17,5,200,False,2,2,"Paan Corner, Personal Care"
Nivea Creme All Season Multi-Purpose Cream,175.0,157.0,10,4,100,False,2,2,"Paan Corner, Personal Care"
"Nivea Creme, All Season Multi-Purpose Cream",175.0,158.0,9,6,100,False,2,2,"Paan Corner, Personal Care"
Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,140.0,119.0,15,6,5,False,2,2,"Paan Corner, Personal Care"
Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185.0,169.0,8,6,5,False,2,2,"Paan Corner, Personal Care"
Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199.0,191.0,4,5,250,False,2,2,"Paan Corner, Personal Care"
Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,225.0,169.0,24,6,150,False,2,2,"Paan Corner, Personal Care"
Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,185.0,157.0,15,3,100,False,2,2,"Paan Corner, Personal Care"
Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310.0,263.0,15,6,200,False,2,2,"Paan Corner, Personal Care"
Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399.0,319.0,20,3,300,False,2,2,"Paan Corner, Personal Care"
Nivea Soft Light Moisturizing Cream,185.0,157.0,15,6,100,False,2,2,"Paan Corner, Personal Care"
Nivea Soft Moisturizing Cream,310.0,272.0,12,1,200,False,2,2,"Paan Corner, Personal Care"
Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199.0,159.0,20,2,150,False,2,2,"Paan Corner, Personal Care"
Nupur Heena Mehandi,199.0,199.0,0,6,500,False,2,2,"Paan Corner, Personal Care"
Nycil Germ Expert Cool Herbal Talc,130.0,119.0,8,1,150,False,2,2,"Paan Corner, Personal Care"
Old Spice After Shave Lotion Musk,215.0,200.0,6,3,100,False,2,2,"Paan Corner, Personal Care"
Old Spice Lime Lather Shaving Cream,75.0,75.0,0,6,70,False,2,2,"Paan Corner, Personal Care"
Old Spice Original After Shave Lotion,250.0,250.0,0,1,150,False,2,2,"Paan Corner, Personal Care"
Old Spice Original Lather Shaving Cream,75.0,68.0,9,6,70,False,2,2,"Paan Corner, Personal Care"
Oleev Active Oil (Pouch),265.0,239.0,9,6,1000,False,2,2,"Cooking Essentials, Munchies"
"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.0,194.0,9,4,1000,False,2,2,"Cooking Essentials, Munchies"
On1y Black Salt Grinder,99.0,99.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
On1y Mixed Herbs,99.0,99.0,0,6,14,False,2,2,"Cooking Essentials, Munchies"
On1y Pasta Seasoning,99.0,99.0,0,6,30,False,2,2,"Cooking Essentials, Munchies"
On1y Pepper Grinder,159.0,144.0,9,1,50,False,2,2,"Cooking Essentials, Munchies"
On1y Pizza Seasoning,99.0,99.0,0,6,28,False,2,2,"Cooking Essentials, Munchies"
On1y Salad Seasoning Grinder,139.0,139.0,0,6,45,False,2,2,"Cooking Essentials, Munchies"
On1y Sea Salt Grinder,89.0,89.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180.0,180.0,0,1,174,False,2,2,"Paan Corner, Personal Care"
Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99.0,99.0,0,1,232,False,2,2,"Paan Corner, Personal Care"
Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,99.0,99.0,0,3,232,False,2,2,"Paan Corner, Personal Care"
Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160.0,160.0,0,5,232,False,2,2,"Paan Corner, Personal Care"
Oral-B Extra Soft Bristles Sensitive,98.0,98.0,0,4,232,False,2,2,"Paan Corner, Personal Care"
Origami Aloe Vera Wipes,75.0,65.0,13,4,25,False,2,2,"Paan Corner, Personal Care"
Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,82.0,74.0,9,0,27,True,2,2,"Paan Corner, Personal Care"
Palmolive Aroma Absolute Relax Shower Gel,199.0,159.0,20,2,250,False,2,2,"Paan Corner, Personal Care"
Palmolive Black Orchid And Milk Liquid Hand Wash,99.0,89.0,10,6,250,False,2,2,"Paan Corner, Personal Care"
Palmolive Feel The Massage Shower Gel,249.0,199.0,20,6,250,False,2,2,"Paan Corner, Personal Care"
Palmolive Naturals Sea Minerals Liquid Hand Wash,99.0,89.0,10,6,250,False,2,2,"Paan Corner, Personal Care"
Pampers Active Baby Diapers New Born Extra Small,360.0,324.0,10,6,24,False,2,2,"Paan Corner, Personal Care"
Pampers Active Baby Diapers New Born Extra Small,1099.0,849.0,22,3,72,False,2,2,"Paan Corner, Personal Care"
Pampers All Round Protection Pants - Medium,699.0,575.0,17,6,50,False,2,2,"Paan Corner, Personal Care"
Pampers Pants - Large,1549.0,849.0,45,3,82,False,2,2,"Paan Corner, Personal Care"
Pampers Pants - Medium,699.0,549.0,21,1,50,False,2,2,"Paan Corner, Personal Care"
Pampers Premium Care New Baby Pants,320.0,320.0,0,4,24,False,2,2,"Paan Corner, Personal Care"
Pampers Premium Care Pants - Large,1099.0,899.0,18,2,44,False,2,2,"Paan Corner, Personal Care"
Pampers Premium Care Pants - Medium,1099.0,899.0,18,6,54,False,2,2,"Paan Corner, Personal Care"
Pantene Adv Hairfall Solution Conditioner Silky Smooth,190.0,190.0,0,5,200,False,2,2,"Paan Corner, Personal Care"
Pantene Advanced Control Hair Fall Solution Shampoo,120.0,112.0,6,5,180,False,2,2,"Paan Corner, Personal Care"
Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120.0,120.0,0,5,180,False,2,2,"Paan Corner, Personal Care"
Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264.0,264.0,0,6,340,False,2,2,"Paan Corner, Personal Care"
Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120.0,112.0,6,6,180,False,2,2,"Paan Corner, Personal Care"
Pantene Hair Fall Control Shampoo,240.0,221.0,7,2,340,False,2,2,"Paan Corner, Personal Care"
Pantene Hairfall Control Conditioner,190.0,178.0,6,6,200,False,2,2,"Paan Corner, Personal Care"
Pantene Silky Smooth Care Shampoo,225.0,210.0,6,3,340,False,2,2,"Paan Corner, Personal Care"
Pantene Total Damage Care Shampoo,120.0,120.0,0,6,180,False,2,2,"Paan Corner, Personal Care"
Parachute 100% Pure Coconut Oil,123.0,123.0,0,0,300,True,2,2,"Paan Corner, Personal Care"
Parachute Advansed Gold Coconut Hair Oil,215.0,194.0,9,0,400,True,2,2,"Paan Corner, Personal Care"
Parachute Jasmine Hair Oil,82.0,74.0,9,6,190,False,2,2,"Paan Corner, Personal Care"
Parachute Oil,40.0,37.0,7,3,100,False,2,2,"Cooking Essentials, Munchies"
Park Avenue Beer Shampoo,155.0,140.0,9,4,180,False,2,2,"Paan Corner, Personal Care"
Patanjali Cow's Ghee,565.0,565.0,0,0,1000,True,2,2,"Cooking Essentials, Munchies"
Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85.0,85.0,0,5,200,False,2,2,"Paan Corner, Personal Care"
Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110.0,110.0,0,6,200,False,2,2,"Paan Corner, Personal Care"
Patanjali Kesh Kanti Natural Hair Cleanser,75.0,68.0,9,4,200,False,2,2,"Paan Corner, Personal Care"
Patanjali Kesh Kanti Reetha Hair Cleanser,85.0,85.0,0,5,200,False,2,2,"Paan Corner, Personal Care"
Patanjali Kesh Kanti Shikakai Hair Cleanser,95.0,95.0,0,4,200,False,2,2,"Paan Corner, Personal Care"
Patanjali Pure Honey,95.0,95.0,0,0,250,True,2,2,"Cooking Essentials, Munchies"
Patanjali Saundarya Aloe Vera Gel,90.0,90.0,0,5,150,False,2,2,"Paan Corner, Personal Care"
Pears Pure & Gentle Glycerin Bath Soap,75.0,75.0,0,6,125,False,2,2,"Paan Corner, Personal Care"
Pears Pure & Gentle Value Pack Of 4 Bathing Soap,125.0,125.0,0,6,75,False,2,2,"Paan Corner, Personal Care"
Pears Pure And Gentle Value Pack Of 3 Bathing Soap,199.0,186.0,6,5,375,False,2,2,"Paan Corner, Personal Care"
Pillsbury Atta With Multigrains Wheat Grains,295.0,245.0,16,6,5000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Atta/Godihittu - Chakki Fresh,102.0,94.0,7,4,2000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Atta/Godihittu - Chakki Fresh,275.0,275.0,0,6,5000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Chakki Fresh Atta,52.0,52.0,0,4,1000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Chakki Fresh Atta,450.0,375.0,16,6,10000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Cooker Cake Mix - Choco,100.0,89.0,11,6,159,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Multi Grain Atta,60.0,56.0,6,3,1000,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Oven Cake Mix - Rich Chocolate,165.0,147.0,10,5,285,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Oven Cake Mix - Vanilla,175.0,156.0,10,6,225,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Pancake Mix - Funfetti,99.0,88.0,11,0,162,True,2,2,"Beverages, Dairy, Bread & Batter"
Pillsbury Rich Choco Oven Cake Mix - Egg Free,170.0,159.0,6,6,270,False,2,2,"Cooking Essentials, Munchies"
Pillsbury Vanilla Custard Powder,37.0,36.0,2,6,100,False,2,2,"Cooking Essentials, Munchies"
Pond's Light Moisturiser,309.0,278.0,10,6,250,False,2,2,"Paan Corner, Personal Care"
Popular Essentials Ajwain Whole,25.0,25.0,0,4,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Ajwain Whole,50.0,44.0,12,2,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Anjeer,190.0,169.0,11,4,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Bajra Whole,65.0,56.0,13,6,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Bansi Sooji,35.0,34.0,2,3,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Brown Chana (Un-Polished),55.0,50.0,9,0,500,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Cardamom/Elaichi,100.0,90.0,10,6,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Masoor Whole (Un-Polished),65.0,58.0,10,3,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Pepper,100.0,90.0,10,5,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Raisins Seedless,60.0,54.0,10,0,100,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Til,50.0,47.0,6,4,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Black Urad Split,80.0,72.0,10,4,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Broken Wheat/Daliya,35.0,34.0,2,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Brown Sugar,40.0,40.0,0,0,500,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Buckwheat Flour (Kuttu Atta),125.0,113.0,9,0,500,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Byadagi Chilli Stemless,80.0,80.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Californian Almond,350.0,251.0,28,6,250,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Californian Almond,695.0,470.0,32,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Cashew Split,325.0,283.0,12,6,250,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Chana Dal (Un-Polished),60.0,54.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Chia Seeds,50.0,49.0,2,0,100,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Chiroti Sooji,35.0,34.0,2,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Cinnamon Whole (Dalchini),35.0,33.0,5,6,25,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Classic Sona Masuri Rice,430.0,387.0,10,6,5000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Cloves (Lavang),75.0,62.0,17,6,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Cooking Soda,30.0,27.0,10,6,200,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Coriander Seeds,15.0,15.0,0,5,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Dessicated Coconut,95.0,86.0,9,6,200,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Dhania (Coriander Seeds),55.0,46.0,16,4,200,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Double Beans White,60.0,54.0,10,6,250,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Dry Dates (Kharak),140.0,118.0,15,6,250,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Fried Gram (Bengal Gram),70.0,63.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Green Cardamom (Elaichi),200.0,198.0,1,6,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Green Moong Chilka/Chilka (Un-Polished),85.0,79.0,7,5,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Green Moong Whole,90.0,75.0,16,3,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Green Peas (Un-Polished),120.0,108.0,10,5,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Guntur Chilli Stemless,40.0,39.0,2,2,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials HMT Kolam Steam,75.0,75.0,0,3,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials HMT Kolam Steam,370.0,333.0,10,6,5000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Horse Gram,40.0,36.0,10,4,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Idli Rice,60.0,54.0,10,4,1000,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Idli Sooji,30.0,28.0,6,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Jeera/Cumin Seeds,40.0,38.0,5,3,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Jowa Flour,50.0,49.0,2,5,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Kabuli Chana Regular,85.0,77.0,9,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Kashmiri Red Rajma,95.0,89.0,6,4,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Mace/Javitri,90.0,81.0,10,3,20,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Masoor Dal Split (Un-Polished),70.0,63.0,10,4,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Methi Seeds,25.0,25.0,0,5,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Misri Dana (Diamond Sugar),15.0,15.0,0,4,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Moth Whole,90.0,81.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Mustard Seeds Rai Big,20.0,20.0,0,0,100,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Mustard Seeds Rai Small,20.0,20.0,0,2,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Mustard Seeds Rai Yellow,25.0,25.0,0,5,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Nylon Til,40.0,39.0,2,6,100,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pancharatna Dal,80.0,72.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pe Shah Jeera,60.0,51.0,15,6,50,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Phool Makhana (Jumbo Size),150.0,128.0,14,0,100,True,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pink Rajma,100.0,90.0,10,6,500,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Pista Salted (With Shell),470.0,371.0,21,5,250,False,2,2,"Cooking Essentials, Munchies"
Popular Essentials Plain Puffed Rice (Murmura/Muri),18.0,18.0,0,6,100,False,2,2,"Cooking Essentials, Munchies"
