priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
701,561,"Chocolates & Candies","Safal Frozen - Mixed Vegetables",110.0,105.0,4,2,1000,0,11.6,210.0,25
702,1382,"Fruits & Vegetables","Safal Frozen - Mixed Vegetables",110.0,105.0,4,2,1000,0,6.45,210.0,25
703,1976,"Ice Cream & Desserts","Safal Frozen - Mixed Vegetables",110.0,105.0,4,2,1000,0,11.6,210.0,25
704,3285,"Packaged Food","Safal Frozen - Mixed Vegetables",110.0,105.0,4,2,1000,0,11.6,210.0,25
705,470,"Chocolates & Candies","Maggi Rich Tomato Ketchup",105.0,100.0,4,2,500,0,11.6,200.0,25
706,1885,"Ice Cream & Desserts","Maggi Rich Tomato Ketchup",105.0,100.0,4,2,500,0,11.6,200.0,25
707,3194,"Packaged Food","Maggi Rich Tomato Ketchup",105.0,100.0,4,2,500,0,11.6,200.0,25
708,2682,"Paan Corner","Colgate Max Fresh Cooling Crystals Toothpaste",101.0,95.0,5,2,150,0,6.14,190.0,25
709,3414,"Personal Care","Colgate Max Fresh Cooling Crystals Toothpaste",101.0,95.0,5,2,150,0,6.14,190.0,25
710,893,"Cooking Essentials","Jivana Jaggery",100.0,100.0,0,2,950,0,12.45,200.0,25
711,2371,Munchies,"Jivana Jaggery",100.0,100.0,0,2,950,0,12.45,200.0,25
712,1135,"Cooking Essentials","Tata Sampann High Protien Kabuli Chana",94.0,94.0,0,1,500,0,12.45,94.0,25
713,2613,Munchies,"Tata Sampann High Protien Kabuli Chana",94.0,94.0,0,1,500,0,12.45,94.0,25
714,817,"Cooking Essentials","Everest Hingraj Powder",90.0,81.0,10,2,50,0,12.45,162.0,25
715,2295,Munchies,"Everest Hingraj Powder",90.0,81.0,10,2,50,0,12.45,162.0,25
716,2718,"Paan Corner","Dove Daily Shine Conditioner",90.0,81.0,10,1,80,0,6.14,81.0,25
717,3450,"Personal Care","Dove Daily Shine Conditioner",90.0,81.0,10,1,80,0,6.14,81.0,25
718,899,"Cooking Essentials","Keya Wonder Red Hot Chilli Flakes",89.0,80.0,10,2,40,0,12.45,160.0,25
719,2377,Munchies,"Keya Wonder Red Hot Chilli Flakes",89.0,80.0,10,2,40,0,12.45,160.0,25
720,284,"Chocolates & Candies","Amul Delicious Fat Spread - Cholesterol Free",88.0,86.0,2,2,500,0,11.6,172.0,25
721,1699,"Ice Cream & Desserts","Amul Delicious Fat Spread - Cholesterol Free",88.0,86.0,2,2,500,0,11.6,172.0,25
722,3008,"Packaged Food","Amul Delicious Fat Spread - Cholesterol Free",88.0,86.0,2,2,500,0,11.6,172.0,25
723,317,"Chocolates & Candies","Ching's Secret Green Chilli Sauce",85.0,81.0,4,1,680,0,11.6,81.0,25
724,500,"Chocolates & Candies","Mother's Recipe Mixed Pickle",85.0,77.0,9,2,300,0,11.6,154.0,25
725,1581,"Home & Cleaning","Hem Mantra Masala Agarbatti",85.0,79.0,7,1,50,0,9.84,79.0,25
726,1732,"Ice Cream & Desserts","Ching's Secret Green Chilli Sauce",85.0,81.0,4,1,680,0,11.6,81.0,25
727,1915,"Ice Cream & Desserts","Mother's Recipe Mixed Pickle",85.0,77.0,9,2,300,0,11.6,154.0,25
728,3041,"Packaged Food","Ching's Secret Green Chilli Sauce",85.0,81.0,4,1,680,0,11.6,81.0,25
729,3224,"Packaged Food","Mother's Recipe Mixed Pickle",85.0,77.0,9,2,300,0,11.6,154.0,25
730,2702,"Paan Corner","Dabur Gulabari Rose Water Daily Glow",80.0,75.0,6,2,250,0,6.14,150.0,25
731,2817,"Paan Corner","Himalaya Diaper Rash Cream",80.0,72.0,10,2,20,0,6.14,144.0,25
732,3434,"Personal Care","Dabur Gulabari Rose Water Daily Glow",80.0,75.0,6,2,250,0,6.14,150.0,25
733,3549,"Personal Care","Himalaya Diaper Rash Cream",80.0,72.0,10,2,20,0,6.14,144.0,25
734,626,"Chocolates & Candies","Veeba English Mustard",74.0,69.0,6,2,300,0,11.6,138.0,25
735,797,"Cooking Essentials","Eastern Super Garam Masala",74.0,69.0,6,2,200,0,12.45,138.0,25
736,2041,"Ice Cream & Desserts","Veeba English Mustard",74.0,69.0,6,2,300,0,11.6,138.0,25
737,2275,Munchies,"Eastern Super Garam Masala",74.0,69.0,6,2,200,0,12.45,138.0,25
738,3350,"Packaged Food","Veeba English Mustard",74.0,69.0,6,2,300,0,11.6,138.0,25
739,674,"Cooking Essentials","24 Mantra Organic Cumin",70.0,65.0,7,2,100,0,12.45,130.0,25
740,694,"Cooking Essentials","24 Mantra Red Chilly Whole",70.0,65.0,7,1,100,0,12.45,65.0,25
741,823,"Cooking Essentials","Everest Kitchen King Masala",70.0,60.0,14,2,100,0,12.45,120.0,25
742,2152,Munchies,"24 Mantra Organic Cumin",70.0,65.0,7,2,100,0,12.45,130.0,25
743,2172,Munchies,"24 Mantra Red Chilly Whole",70.0,65.0,7,1,100,0,12.45,65.0,25
744,2301,Munchies,"Everest Kitchen King Masala",70.0,60.0,14,2,100,0,12.45,120.0,25
745,704,"Cooking Essentials","Aashirvaad Multigrain Atta",64.0,62.0,3,2,1000,0,12.45,124.0,25
746,2182,Munchies,"Aashirvaad Multigrain Atta",64.0,62.0,3,2,1000,0,12.45,124.0,25
747,316,"Chocolates & Candies","Ching's Secret Chowmein Hakka Noodles Masala",60.0,54.0,10,2,100,0,11.6,108.0,25
748,615,"Chocolates & Candies","Top Ramen Chicken Noodles",60.0,54.0,10,1,280,0,11.6,54.0,25
749,646,"Chocolates & Candies","Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip",60.0,51.0,15,1,70,0,11.6,51.0,25
750,1156,"Cooking Essentials","Top Ramen Chicken Noodles",60.0,54.0,10,1,280,0,12.45,54.0,25
751,1731,"Ice Cream & Desserts","Ching's Secret Chowmein Hakka Noodles Masala",60.0,54.0,10,2,100,0,11.6,108.0,25
752,2030,"Ice Cream & Desserts","Top Ramen Chicken Noodles",60.0,54.0,10,1,280,0,11.6,54.0,25
753,2061,"Ice Cream & Desserts","Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip",60.0,51.0,15,1,70,0,11.6,51.0,25
754,2634,Munchies,"Top Ramen Chicken Noodles",60.0,54.0,10,1,280,0,12.45,54.0,25
755,3040,"Packaged Food","Ching's Secret Chowmein Hakka Noodles Masala",60.0,54.0,10,2,100,0,11.6,108.0,25
756,3339,"Packaged Food","Top Ramen Chicken Noodles",60.0,54.0,10,1,280,0,11.6,54.0,25
757,3370,"Packaged Food","Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip",60.0,51.0,15,1,70,0,11.6,51.0,25
758,1375,"Fruits & Vegetables","Pomegranate Peeled",58.0,49.0,15,2,100,0,6.45,98.0,25
759,512,"Chocolates & Candies","Mothers Recipe Tamrind Date Chutney",55.0,50.0,9,2,200,0,11.6,100.0,25
760,840,"Cooking Essentials","Everest Tea Masala",55.0,50.0,9,2,50,0,12.45,100.0,25
761,1646,"Home & Cleaning","Pril Bar Tub",55.0,55.0,0,1,500,0,9.84,55.0,25
762,1927,"Ice Cream & Desserts","Mothers Recipe Tamrind Date Chutney",55.0,50.0,9,2,200,0,11.6,100.0,25
763,2318,Munchies,"Everest Tea Masala",55.0,50.0,9,2,50,0,12.45,100.0,25
764,3236,"Packaged Food","Mothers Recipe Tamrind Date Chutney",55.0,50.0,9,2,200,0,11.6,100.0,25
765,523,"Chocolates & Candies","Nissin Cup Noodles Tangy Tomato",50.0,45.0,10,2,70,0,11.6,90.0,25
766,649,"Chocolates & Candies","Yoga Bar Breakfast Protein Bar - Blueberry Pie",50.0,44.0,12,1,50,0,11.6,44.0,25
767,930,"Cooking Essentials","Nissin Cup Noodles Tangy Tomato",50.0,45.0,10,2,70,0,12.45,90.0,25
768,958,"Cooking Essentials","Popular Essentials Ajwain Whole",50.0,44.0,12,2,100,0,12.45,88.0,25
769,1938,"Ice Cream & Desserts","Nissin Cup Noodles Tangy Tomato",50.0,45.0,10,2,70,0,11.6,90.0,25
770,2064,"Ice Cream & Desserts","Yoga Bar Breakfast Protein Bar - Blueberry Pie",50.0,44.0,12,1,50,0,11.6,44.0,25
771,2408,Munchies,"Nissin Cup Noodles Tangy Tomato",50.0,45.0,10,2,70,0,12.45,90.0,25
772,2436,Munchies,"Popular Essentials Ajwain Whole",50.0,44.0,12,2,100,0,12.45,88.0,25
773,3247,"Packaged Food","Nissin Cup Noodles Tangy Tomato",50.0,45.0,10,2,70,0,11.6,90.0,25
774,3373,"Packaged Food","Yoga Bar Breakfast Protein Bar - Blueberry Pie",50.0,44.0,12,1,50,0,11.6,44.0,25
775,692,"Cooking Essentials","24 Mantra Organic Wheat Daliya",48.0,47.0,2,2,500,0,12.45,94.0,25
776,2170,Munchies,"24 Mantra Organic Wheat Daliya",48.0,47.0,2,2,500,0,12.45,94.0,25
777,1444,"Health & Hygiene","Hajmola Anardana Digestive Tablets",45.0,42.0,6,2,120,0,13.4,84.0,25
778,1049,"Cooking Essentials","Popular Essentials White Til",40.0,38.0,5,1,100,0,12.45,38.0,25
779,2527,Munchies,"Popular Essentials White Til",40.0,38.0,5,1,100,0,12.45,38.0,25
780,643,"Chocolates & Candies","Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy",35.0,33.0,5,2,85,0,11.6,66.0,25
781,2058,"Ice Cream & Desserts","Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy",35.0,33.0,5,2,85,0,11.6,66.0,25
782,3367,"Packaged Food","Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy",35.0,33.0,5,2,85,0,11.6,66.0,25
783,583,"Chocolates & Candies","Sunfeast Yippee Tricolor Pasta Seasoning",28.0,23.0,17,1,65,0,11.6,23.0,25
784,587,"Chocolates & Candies","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.0,25.0,10,1,65,0,11.6,25.0,25
785,1128,"Cooking Essentials","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.0,25.0,10,1,65,0,12.45,25.0,25
786,1998,"Ice Cream & Desserts","Sunfeast Yippee Tricolor Pasta Seasoning",28.0,23.0,17,1,65,0,11.6,23.0,25
787,2002,"Ice Cream & Desserts","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.0,25.0,10,1,65,0,11.6,25.0,25
788,2606,Munchies,"Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.0,25.0,10,1,65,0,12.45,25.0,25
789,3307,"Packaged Food","Sunfeast Yippee Tricolor Pasta Seasoning",28.0,23.0,17,1,65,0,11.6,23.0,25
790,3311,"Packaged Food","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.0,25.0,10,1,65,0,11.6,25.0,25
791,1388,"Fruits & Vegetables","Sponge Gourd",25.0,21.0,16,2,300,0,6.45,42.0,25
792,1317,"Fruits & Vegetables","Banana Leaf",12.0,10.0,16,2,58,0,6.45,20.0,25
793,2877,"Paan Corner","Mamaearth Vitamin C Face Toner",399.0,399.0,0,1,200,0,6.14,399.0,20
794,3609,"Personal Care","Mamaearth Vitamin C Face Toner",399.0,399.0,0,1,200,0,6.14,399.0,20
795,1404,"Health & Hygiene","Bombay Shaving Company Sensitive Cartridges",375.0,375.0,0,2,116,0,13.4,750.0,20
796,2663,"Paan Corner","Bombay Shaving Company Sensitive Cartridges",375.0,375.0,0,2,116,0,6.14,750.0,20
797,2799,"Paan Corner","Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner",375.0,375.0,0,1,340,0,6.14,375.0,20
798,3395,"Personal Care","Bombay Shaving Company Sensitive Cartridges",375.0,375.0,0,2,116,0,6.14,750.0,20
799,3531,"Personal Care","Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner",375.0,375.0,0,1,340,0,6.14,375.0,20
800,877,"Cooking Essentials","Happilo Premium Afghani Anjeer",365.0,256.0,29,2,200,0,12.45,512.0,20
801,2355,Munchies,"Happilo Premium Afghani Anjeer",365.0,256.0,29,2,200,0,12.45,512.0,20
802,2804,"Paan Corner","Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.0,365.0,0,1,340,0,6.14,365.0,20
803,3536,"Personal Care","Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.0,365.0,0,1,340,0,6.14,365.0,20
804,518,"Chocolates & Candies","Nestle Lactogen Stage 2 Follow-up Formula Powder",340.0,340.0,0,2,400,0,11.6,680.0,20
805,1933,"Ice Cream & Desserts","Nestle Lactogen Stage 2 Follow-up Formula Powder",340.0,340.0,0,2,400,0,11.6,680.0,20
806,3242,"Packaged Food","Nestle Lactogen Stage 2 Follow-up Formula Powder",340.0,340.0,0,2,400,0,11.6,680.0,20
807,1631,"Home & Cleaning","Origami Luxuria Kitchen Towel 300 Pulls Single",320.0,320.0,0,2,58,0,9.84,640.0,20
808,521,"Chocolates & Candies","Nestlé CERELAC Baby Cereal with Milk",272.0,272.0,0,1,300,0,11.6,272.0,20
809,1936,"Ice Cream & Desserts","Nestlé CERELAC Baby Cereal with Milk",272.0,272.0,0,1,300,0,11.6,272.0,20
810,3245,"Packaged Food","Nestlé CERELAC Baby Cereal with Milk",272.0,272.0,0,1,300,0,11.6,272.0,20
811,1446,"Health & Hygiene","Horlicks Protein Plus Chocolate",270.0,270.0,0,2,200,0,13.4,540.0,20
812,2857,"Paan Corner","L'Oreal Paris Total Repair 5 Shampoo",265.0,265.0,0,2,396,0,6.14,530.0,20
813,3589,"Personal Care","L'Oreal Paris Total Repair 5 Shampoo",265.0,265.0,0,2,396,0,6.14,530.0,20
814,356,"Chocolates & Candies","Del Monte Black Sliced Olives",250.0,250.0,0,1,450,0,11.6,250.0,20
815,1771,"Ice Cream & Desserts","Del Monte Black Sliced Olives",250.0,250.0,0,1,450,0,11.6,250.0,20
816,2905,"Paan Corner","Old Spice Original After Shave Lotion",250.0,250.0,0,1,150,0,6.14,250.0,20
817,3080,"Packaged Food","Del Monte Black Sliced Olives",250.0,250.0,0,1,450,0,11.6,250.0,20
818,3637,"Personal Care","Old Spice Original After Shave Lotion",250.0,250.0,0,1,150,0,6.14,250.0,20
819,820,"Cooking Essentials","Everest Kesari Milk Masala",205.0,205.0,0,2,50,0,12.45,410.0,20
820,2298,Munchies,"Everest Kesari Milk Masala",205.0,205.0,0,2,50,0,12.45,410.0,20
821,427,"Chocolates & Candies","Kitchens Of India Chicken Chettinad",200.0,140.0,30,1,285,0,11.6,140.0,20
822,887,"Cooking Essentials","Hersheys Chocolate Almond Syrup",200.0,200.0,0,2,450,0,12.45,400.0,20
823,1660,"Home & Cleaning","Scotch Brite Sponge Wipes",200.0,200.0,0,2,174,0,9.84,400.0,20
824,1842,"Ice Cream & Desserts","Kitchens Of India Chicken Chettinad",200.0,140.0,30,1,285,0,11.6,140.0,20
825,2365,Munchies,"Hersheys Chocolate Almond Syrup",200.0,200.0,0,2,450,0,12.45,400.0,20
826,3151,"Packaged Food","Kitchens Of India Chicken Chettinad",200.0,140.0,30,1,285,0,11.6,140.0,20
827,918,"Cooking Essentials","Maggi Magic Cubes Extra Chicken",199.0,199.0,0,2,240,0,12.45,398.0,20
828,2396,Munchies,"Maggi Magic Cubes Extra Chicken",199.0,199.0,0,2,240,0,12.45,398.0,20
829,2847,"Paan Corner","L'Oreal Paris Dream Lengths Conditioner",199.0,199.0,0,1,193,0,6.14,199.0,20
830,2960,"Paan Corner","Set Wet Deodrant Charm Avatar",199.0,199.0,0,1,150,0,6.14,199.0,20
831,2962,"Paan Corner","Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men",199.0,199.0,0,1,150,0,6.14,199.0,20
832,3579,"Personal Care","L'Oreal Paris Dream Lengths Conditioner",199.0,199.0,0,1,193,0,6.14,199.0,20
833,3692,"Personal Care","Set Wet Deodrant Charm Avatar",199.0,199.0,0,1,150,0,6.14,199.0,20
834,3694,"Personal Care","Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men",199.0,199.0,0,1,150,0,6.14,199.0,20
835,2956,"Paan Corner","Scalpe Pro Anti dandruff Shampoo 100ml",185.0,185.0,0,2,100,0,6.14,370.0,20
836,3688,"Personal Care","Scalpe Pro Anti dandruff Shampoo 100ml",185.0,185.0,0,2,100,0,6.14,370.0,20
837,2762,"Paan Corner","Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,180.0,0,1,100,0,6.14,180.0,20
838,2907,"Paan Corner","Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free)",180.0,180.0,0,1,174,0,6.14,180.0,20
839,3494,"Personal Care","Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,180.0,0,1,100,0,6.14,180.0,20
840,3639,"Personal Care","Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free)",180.0,180.0,0,1,174,0,6.14,180.0,20
841,386,"Chocolates & Candies","ITC Master Chef Chicken Galouti Kebab",170.0,162.0,4,2,210,0,11.6,324.0,20
842,1801,"Ice Cream & Desserts","ITC Master Chef Chicken Galouti Kebab",170.0,162.0,4,2,210,0,11.6,324.0,20
843,3110,"Packaged Food","ITC Master Chef Chicken Galouti Kebab",170.0,162.0,4,2,210,0,11.6,324.0,20
844,371,"Chocolates & Candies","Funfoods Peanut Butter Creamy",169.0,169.0,0,1,400,0,11.6,169.0,20
845,1786,"Ice Cream & Desserts","Funfoods Peanut Butter Creamy",169.0,169.0,0,1,400,0,11.6,169.0,20
846,3095,"Packaged Food","Funfoods Peanut Butter Creamy",169.0,169.0,0,1,400,0,11.6,169.0,20
847,1549,"Home & Cleaning","Eveready Base B22 9-Watt LED Bulb",150.0,150.0,0,2,58,0,9.84,300.0,20
848,2840,"Paan Corner","L'Oreal 6 Oil Nourish Conditioner",135.0,135.0,0,1,192,0,6.14,135.0,20
849,3572,"Personal Care","L'Oreal 6 Oil Nourish Conditioner",135.0,135.0,0,1,192,0,6.14,135.0,20
850,474,"Chocolates & Candies","McCain Chilli Cheesy Nuggets",130.0,124.0,4,1,250,0,11.6,124.0,20
851,1889,"Ice Cream & Desserts","McCain Chilli Cheesy Nuggets",130.0,124.0,4,1,250,0,11.6,124.0,20
852,3198,"Packaged Food","McCain Chilli Cheesy Nuggets",130.0,124.0,4,1,250,0,11.6,124.0,20
853,481,"Chocolates & Candies","McCain New Mini Samosa with Cheese Corn Style Filling",120.0,118.0,1,2,240,0,11.6,236.0,20
854,499,"Chocolates & Candies","Mother's Recipe Mango Pickle",120.0,120.0,0,1,400,0,11.6,120.0,20
855,922,"Cooking Essentials","McCain New Mini Samosa with Cheese Corn Style Filling",120.0,118.0,1,2,240,0,12.45,236.0,20
856,1896,"Ice Cream & Desserts","McCain New Mini Samosa with Cheese Corn Style Filling",120.0,118.0,1,2,240,0,11.6,236.0,20
857,1914,"Ice Cream & Desserts","Mother's Recipe Mango Pickle",120.0,120.0,0,1,400,0,11.6,120.0,20
858,2400,Munchies,"McCain New Mini Samosa with Cheese Corn Style Filling",120.0,118.0,1,2,240,0,12.45,236.0,20
859,3205,"Packaged Food","McCain New Mini Samosa with Cheese Corn Style Filling",120.0,118.0,1,2,240,0,11.6,236.0,20
860,3223,"Packaged Food","Mother's Recipe Mango Pickle",120.0,120.0,0,1,400,0,11.6,120.0,20
861,426,"Chocolates & Candies","Kitchen Of India Ready-To-Eat Pindi Channa",110.0,77.0,30,2,285,0,11.6,154.0,20
862,429,"Chocolates & Candies","Kitchens Of India Dal Makhani",110.0,77.0,30,1,285,0,11.6,77.0,20
863,436,"Chocolates & Candies","Kitchens of India Dal Makhani",110.0,77.0,30,2,285,0,11.6,154.0,20
864,1841,"Ice Cream & Desserts","Kitchen Of India Ready-To-Eat Pindi Channa",110.0,77.0,30,2,285,0,11.6,154.0,20
865,1844,"Ice Cream & Desserts","Kitchens Of India Dal Makhani",110.0,77.0,30,1,285,0,11.6,77.0,20
866,1851,"Ice Cream & Desserts","Kitchens of India Dal Makhani",110.0,77.0,30,2,285,0,11.6,154.0,20
867,3150,"Packaged Food","Kitchen Of India Ready-To-Eat Pindi Channa",110.0,77.0,30,2,285,0,11.6,154.0,20
868,3153,"Packaged Food","Kitchens Of India Dal Makhani",110.0,77.0,30,1,285,0,11.6,77.0,20
869,3160,"Packaged Food","Kitchens of India Dal Makhani",110.0,77.0,30,2,285,0,11.6,154.0,20
870,2671,"Paan Corner","Clinic Plus Strength & Shine Shampoo With Egg Protein",105.0,105.0,0,2,175,0,6.14,210.0,20
871,3403,"Personal Care","Clinic Plus Strength & Shine Shampoo With Egg Protein",105.0,105.0,0,2,175,0,6.14,210.0,20
872,1648,"Home & Cleaning","Pril Power Of Active Boosters",102.0,102.0,0,1,400,0,9.84,102.0,20
873,737,"Cooking Essentials","Catch Black Pepper Sprinkler",100.0,100.0,0,1,50,0,12.45,100.0,20
874,2215,Munchies,"Catch Black Pepper Sprinkler",100.0,100.0,0,1,50,0,12.45,100.0,20
875,2704,"Paan Corner","Dabur Meswak Toothpaste",100.0,100.0,0,1,200,0,6.14,100.0,20
876,3436,"Personal Care","Dabur Meswak Toothpaste",100.0,100.0,0,1,200,0,6.14,100.0,20
877,644,"Chocolates & Candies","Wingreens Cheesy Chipotle Sauce",99.0,50.0,49,1,130,0,11.6,50.0,20
878,1405,"Health & Hygiene","Dabur - Chyawanprash",99.0,99.0,0,1,250,0,13.4,99.0,20
879,2059,"Ice Cream & Desserts","Wingreens Cheesy Chipotle Sauce",99.0,50.0,49,1,130,0,11.6,50.0,20
880,2908,"Paan Corner","Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium",99.0,99.0,0,1,232,0,6.14,99.0,20
881,3368,"Packaged Food","Wingreens Cheesy Chipotle Sauce",99.0,50.0,49,1,130,0,11.6,50.0,20
882,3640,"Personal Care","Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium",99.0,99.0,0,1,232,0,6.14,99.0,20
883,886,"Cooking Essentials","Hershey's Syrup Delicious Strawberry",95.0,95.0,0,1,200,0,12.45,95.0,20
884,2364,Munchies,"Hershey's Syrup Delicious Strawberry",95.0,95.0,0,1,200,0,12.45,95.0,20
885,2699,"Paan Corner","Dabur Amla Hair Oil",88.0,88.0,0,2,180,0,6.14,176.0,20
886,3431,"Personal Care","Dabur Amla Hair Oil",88.0,88.0,0,2,180,0,6.14,176.0,20
887,618,"Chocolates & Candies","Top Ramen Noodles, Atta",80.0,80.0,0,1,280,0,11.6,80.0,20
888,1158,"Cooking Essentials","Top Ramen Noodles, Atta",80.0,80.0,0,1,280,0,12.45,80.0,20
889,1637,"Home & Cleaning","Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply",80.0,80.0,0,1,58,0,9.84,80.0,20
890,2033,"Ice Cream & Desserts","Top Ramen Noodles, Atta",80.0,80.0,0,1,280,0,11.6,80.0,20
891,2636,Munchies,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,0,12.45,80.0,20
892,2763,"Paan Corner","Garnier Colour Naturals Hair Colour - 1 Natural Black",80.0,80.0,0,1,60,0,6.14,80.0,20
893,3342,"Packaged Food","Top Ramen Noodles, Atta",80.0,80.0,0,1,280,0,11.6,80.0,20
894,3495,"Personal Care","Garnier Colour Naturals Hair Colour - 1 Natural Black",80.0,80.0,0,1,60,0,6.14,80.0,20
895,554,"Chocolates & Candies","Quaker Oats",79.0,79.0,0,2,400,0,11.6,158.0,20
896,1073,"Cooking Essentials","Quaker Oats",79.0,79.0,0,2,400,0,12.45,158.0,20
897,1969,"Ice Cream & Desserts","Quaker Oats",79.0,79.0,0,2,400,0,11.6,158.0,20
898,2551,Munchies,"Quaker Oats",79.0,79.0,0,2,400,0,12.45,158.0,20
899,3278,"Packaged Food","Quaker Oats",79.0,79.0,0,2,400,0,11.6,158.0,20
900,1116,"Cooking Essentials","Sugarfree Natural Green Stevia Leaves Zero Calorie",75.0,75.0,0,2,100,0,12.45,150.0,20
901,2594,Munchies,"Sugarfree Natural Green Stevia Leaves Zero Calorie",75.0,75.0,0,2,100,0,12.45,150.0,20
902,828,"Cooking Essentials","Everest Pav Bhaji Masala",70.0,70.0,0,2,100,0,12.45,140.0,20
903,2306,Munchies,"Everest Pav Bhaji Masala",70.0,70.0,0,2,100,0,12.45,140.0,20
904,285,"Chocolates & Candies","Amul Happy Treats French Fries",68.0,65.0,4,1,425,0,11.6,65.0,20
905,1700,"Ice Cream & Desserts","Amul Happy Treats French Fries",68.0,65.0,4,1,425,0,11.6,65.0,20
906,3009,"Packaged Food","Amul Happy Treats French Fries",68.0,65.0,4,1,425,0,11.6,65.0,20
907,310,"Chocolates & Candies","Ching's Schezwan Masala Instant Noodles",60.0,60.0,0,1,240,0,11.6,60.0,20
908,749,"Cooking Essentials","Ching's Schezwan Masala Instant Noodles",60.0,60.0,0,1,240,0,12.45,60.0,20
909,1725,"Ice Cream & Desserts","Ching's Schezwan Masala Instant Noodles",60.0,60.0,0,1,240,0,11.6,60.0,20
910,2227,Munchies,"Ching's Schezwan Masala Instant Noodles",60.0,60.0,0,1,240,0,12.45,60.0,20
911,3034,"Packaged Food","Ching's Schezwan Masala Instant Noodles",60.0,60.0,0,1,240,0,11.6,60.0,20
912,438,"Chocolates & Candies","Knorr Chinese Hot And Sour Veg Soup",55.0,53.0,3,1,43,0,11.6,53.0,20
913,441,"Chocolates & Candies","Knorr Sweet Corn Chicken Soup",55.0,55.0,0,2,42,0,11.6,110.0,20
914,456,"Chocolates & Candies","MTR Roasted Vermicelli",55.0,55.0,0,1,400,0,11.6,55.0,20
915,1611,"Home & Cleaning","Odonil Zipper Blissful Citrus",55.0,55.0,0,1,10,0,9.84,55.0,20
916,1853,"Ice Cream & Desserts","Knorr Chinese Hot And Sour Veg Soup",55.0,53.0,3,1,43,0,11.6,53.0,20
917,1856,"Ice Cream & Desserts","Knorr Sweet Corn Chicken Soup",55.0,55.0,0,2,42,0,11.6,110.0,20
918,1871,"Ice Cream & Desserts","MTR Roasted Vermicelli",55.0,55.0,0,1,400,0,11.6,55.0,20
919,3162,"Packaged Food","Knorr Chinese Hot And Sour Veg Soup",55.0,53.0,3,1,43,0,11.6,53.0,20
920,3165,"Packaged Food","Knorr Sweet Corn Chicken Soup",55.0,55.0,0,2,42,0,11.6,110.0,20
921,3180,"Packaged Food","MTR Roasted Vermicelli",55.0,55.0,0,1,400,0,11.6,55.0,20
922,509,"Chocolates & Candies","Mother's Recipe Tamarind Paste",50.0,49.0,2,2,200,0,11.6,98.0,20
923,926,"Cooking Essentials","Mother's Recipe Tamarind Paste",50.0,49.0,2,2,200,0,12.45,98.0,20
924,1088,"Cooking Essentials","Saffola Soya Chunks Mealmaker",50.0,50.0,0,2,200,0,12.45,100.0,20
925,1524,"Home & Cleaning","Chakaachak Floor Pocha Large",50.0,50.0,0,1,58,0,9.84,50.0,20
926,1924,"Ice Cream & Desserts","Mother's Recipe Tamarind Paste",50.0,49.0,2,2,200,0,11.6,98.0,20
927,2404,Munchies,"Mother's Recipe Tamarind Paste",50.0,49.0,2,2,200,0,12.45,98.0,20
928,2566,Munchies,"Saffola Soya Chunks Mealmaker",50.0,50.0,0,2,200,0,12.45,100.0,20
929,2673,"Paan Corner","Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot",50.0,49.0,2,1,80,0,6.14,49.0,20
930,3233,"Packaged Food","Mother's Recipe Tamarind Paste",50.0,49.0,2,2,200,0,11.6,98.0,20
931,3405,"Personal Care","Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot",50.0,49.0,2,1,80,0,6.14,49.0,20
